journey_id,journey_date,train_number,train_type,priority_tier,station_code,station_sequence,distance_from_origin,distance_remaining,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,current_delay_min,section_occupancy_ratio,headway_km,weather_fog_index,is_junction_ahead,hour_of_day,day_of_week,month,is_weekend,observation_timestamp,target_remaining_time_to_destination,target_remaining_time_to_station,next_station_code,next_station_dist_km
JRN-20250627-12566-07875,2025-06-27,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,16:50,16:50,62.95,0.14,1.67,0.0,1,16,4,6,0,2025-06-27T16:50:57.022944,200.0,200.0,CNB,236.10000000000002
JRN-20250627-12566-07875,2025-06-27,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:10,--:--,95.95,0.64,10.6,0.0,1,20,4,6,0,2025-06-27T20:10:57.022944,0.0,0.0,CNB,0.0
JRN-20250627-12418-07876,2025-06-27,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:16,6.35,0.2,25.0,0.0,1,22,4,6,0,2025-06-27T22:16:20.815610,388.0,52.0,GZB,25.6
JRN-20250627-12418-07876,2025-06-27,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,23:08,23:08,32.35,0.93,10.03,0.0,1,23,4,6,0,2025-06-27T23:08:20.815610,336.0,94.0,ALJN,100.4
JRN-20250627-12418-07876,2025-06-27,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:42,00:42,47.35,0.51,24.24,0.0,1,0,4,6,0,2025-06-28T00:42:20.815610,242.0,242.0,CNB,314.3
JRN-20250627-12418-07876,2025-06-27,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,04:44,--:--,67.35,0.37,7.95,0.0,1,4,4,6,0,2025-06-28T04:44:20.815610,0.0,0.0,CNB,0.0
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:54,24.65,0.2,25.0,0.0,1,21,4,6,0,2025-06-27T21:54:39.153727,487.0,61.0,GZB,25.6
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:55,22:55,59.65,0.93,4.92,0.0,1,22,4,6,0,2025-06-27T22:55:39.153727,426.0,91.0,ALJN,100.4
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,00:26,00:26,70.65,0.31,5.92,0.0,1,0,4,6,0,2025-06-28T00:26:39.153727,335.0,30.0,HRS,31.0
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,00:56,00:56,77.65,0.8,16.85,0.0,0,0,4,6,0,2025-06-28T00:56:39.153727,305.0,69.0,TDL,47.19999999999999
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,02:05,02:05,105.65,0.7,10.02,0.0,1,2,4,6,0,2025-06-28T02:05:39.153727,236.0,30.0,SKB,39.80000000000001
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,02:35,02:35,105.65,0.28,26.2,0.0,0,2,4,6,0,2025-06-28T02:35:39.153727,206.0,69.0,ETW,53.0
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,03:44,03:44,129.65,0.49,3.96,0.0,1,3,4,6,0,2025-06-28T03:44:39.153727,137.0,52.0,PHD,58.0
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,04:36,04:36,136.65,0.65,10.62,0.0,0,4,4,6,0,2025-06-28T04:36:39.153727,85.0,35.0,RURA,41.0
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,05:11,05:11,142.65,0.54,4.81,0.0,0,5,4,6,0,2025-06-28T05:11:39.153727,50.0,50.0,CNB,44.30000000000001
JRN-20250627-14218-07877,2025-06-27,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,06:01,--:--,161.65,0.53,6.83,0.0,1,6,4,6,0,2025-06-28T06:01:39.153727,0.0,0.0,CNB,0.0
JRN-20250627-12876-07878,2025-06-27,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:33,3.49,0.2,25.0,0.0,1,7,4,6,0,2025-06-27T07:33:29.281417,510.0,56.0,GZB,25.6
JRN-20250627-12876-07878,2025-06-27,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:29,08:29,33.49,0.95,4.14,0.0,1,8,4,6,0,2025-06-27T08:29:29.281417,454.0,99.0,ALJN,100.4
JRN-20250627-12876-07878,2025-06-27,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:08,10:08,53.49,0.58,10.93,0.0,1,10,4,6,0,2025-06-27T10:08:29.281417,355.0,99.0,TDL,78.19999999999999
JRN-20250627-12876-07878,2025-06-27,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:47,11:47,87.49,0.87,4.65,0.0,1,11,4,6,0,2025-06-27T11:47:29.281417,256.0,97.0,ETW,92.80000000000001
JRN-20250627-12876-07878,2025-06-27,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,13:24,13:24,112.49,0.25,2.44,0.0,1,13,4,6,0,2025-06-27T13:24:29.281417,159.0,159.0,CNB,143.3
JRN-20250627-12876-07878,2025-06-27,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,16:03,--:--,170.49,1.04,12.14,0.0,1,16,4,6,0,2025-06-27T16:03:29.281417,0.0,0.0,CNB,0.0
JRN-20250627-12398-07879,2025-06-27,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,13:47,57.89,0.2,25.0,0.0,1,13,4,6,0,2025-06-27T13:47:53.668375,386.0,130.0,ALJN,126.0
JRN-20250627-12398-07879,2025-06-27,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:57,15:57,88.89,0.73,13.16,0.0,1,15,4,6,0,2025-06-27T15:57:53.668375,256.0,256.0,CNB,314.3
JRN-20250627-12398-07879,2025-06-27,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,20:13,--:--,124.89,0.43,3.02,0.0,1,20,4,6,0,2025-06-27T20:13:53.668375,0.0,0.0,CNB,0.0
JRN-20250627-12461-07880,2025-06-27,12461,Superfast,3,NDLS,1,0.0,440.3,--:--,21:15,--:--,21:16,1.37,0.2,25.0,0.0,1,21,4,6,0,2025-06-27T21:16:21.950836,474.0,64.0,GZB,25.6
JRN-20250627-12461-07880,2025-06-27,12461,Superfast,3,GZB,2,25.6,414.7,21:41,21:41,22:20,22:20,39.37,0.95,3.03,0.0,1,22,4,6,0,2025-06-27T22:20:21.950836,410.0,115.0,ALJN,100.4
JRN-20250627-12461-07880,2025-06-27,12461,Superfast,3,ALJN,3,126.0,314.3,23:00,23:00,00:15,00:15,74.37,0.86,16.65,0.0,1,0,4,6,0,2025-06-28T00:15:21.950836,295.0,109.0,TDL,78.19999999999999
JRN-20250627-12461-07880,2025-06-27,12461,Superfast,3,TDL,4,204.2,236.1,00:03,00:03,02:04,02:04,121.37,1.1,10.43,0.0,1,2,4,6,0,2025-06-28T02:04:21.950836,186.0,186.0,CNB,236.10000000000002
JRN-20250627-12461-07880,2025-06-27,12461,Superfast,3,CNB,5,440.3,0.0,02:50,--:--,05:10,--:--,140.37,0.41,11.15,0.0,1,5,4,6,0,2025-06-28T05:10:21.950836,0.0,0.0,CNB,0.0
JRN-20250627-54308-07881,2025-06-27,54308,Passenger,5,NDLS,1,0.0,126.0,--:--,05:45,--:--,05:53,8.28,0.2,25.0,0.0,1,5,4,6,0,2025-06-27T05:53:17.054395,213.0,44.0,GZB,25.6
JRN-20250627-54308-07881,2025-06-27,54308,Passenger,5,GZB,2,25.6,100.4,06:11,06:11,06:37,06:37,25.28,0.48,22.31,0.0,1,6,4,6,0,2025-06-27T06:37:17.054395,169.0,169.0,ALJN,100.4
JRN-20250627-54308-07881,2025-06-27,54308,Passenger,5,ALJN,3,126.0,0.0,07:22,--:--,09:26,--:--,124.28,0.88,1.7,0.0,1,9,4,6,0,2025-06-27T09:26:17.054395,0.0,0.0,ALJN,0.0
JRN-20250627-64582-07882,2025-06-27,64582,MEMU,5,TDL,1,0.0,236.1,--:--,06:15,--:--,06:15,0.0,0.2,25.0,0.0,1,6,4,6,0,2025-06-27T06:15:00,328.0,71.0,SKB,39.8
JRN-20250627-64582-07882,2025-06-27,64582,MEMU,5,SKB,2,39.8,196.3,06:45,06:45,07:26,07:26,41.0,0.6,2.01,0.0,0,7,4,6,0,2025-06-27T07:26:00,257.0,85.0,ETW,53.0
JRN-20250627-64582-07882,2025-06-27,64582,MEMU,5,ETW,3,92.8,143.3,07:30,07:30,08:51,08:51,80.0,0.74,17.44,0.0,1,8,4,6,0,2025-06-27T08:51:00,172.0,80.0,PHD,58.000000000000014
JRN-20250627-64582-07882,2025-06-27,64582,MEMU,5,PHD,4,150.8,85.3,08:13,08:13,10:11,10:11,117.0,1.01,3.39,0.0,0,10,4,6,0,2025-06-27T10:11:00,92.0,44.0,RURA,41.0
JRN-20250627-64582-07882,2025-06-27,64582,MEMU,5,RURA,5,191.8,44.3,08:44,08:44,10:55,10:55,131.0,0.96,9.39,0.0,0,10,4,6,0,2025-06-27T10:55:00,48.0,48.0,CNB,44.29999999999998
JRN-20250627-64582-07882,2025-06-27,64582,MEMU,5,CNB,6,236.1,0.0,09:15,--:--,11:43,--:--,148.0,0.4,16.45,0.0,1,11,4,6,0,2025-06-27T11:43:00,0.0,0.0,CNB,0.0
JRN-20250627-64102-07883,2025-06-27,64102,Suburban,5,NDLS,1,0.0,25.6,--:--,08:00,--:--,08:00,0.0,0.2,25.0,0.0,1,8,4,6,0,2025-06-27T08:00:00,41.0,41.0,GZB,25.6
JRN-20250627-64102-07883,2025-06-27,64102,Suburban,5,GZB,2,25.6,0.0,08:18,--:--,08:41,--:--,23.0,0.53,22.48,0.0,1,8,4,6,0,2025-06-27T08:41:00,0.0,0.0,GZB,0.0
JRN-20250627-22436-07884,2025-06-27,22436,Vande Bharat,1,NDLS,1,0.0,440.3,--:--,06:00,--:--,06:09,9.18,0.2,25.0,0.0,1,6,4,6,0,2025-06-27T06:09:11.096514,264.0,264.0,CNB,440.3
JRN-20250627-22436-07884,2025-06-27,22436,Vande Bharat,1,CNB,2,440.3,0.0,10:24,--:--,10:33,--:--,9.18,0.2,7.26,0.0,1,10,4,6,0,2025-06-27T10:33:11.096514,0.0,0.0,CNB,0.0
JRN-20250627-12302-07885,2025-06-27,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:54,4.12,0.2,25.0,0.0,1,16,4,6,0,2025-06-27T16:54:07.125631,279.0,279.0,CNB,440.3
JRN-20250627-12302-07885,2025-06-27,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:33,--:--,19.12,0.55,14.98,0.0,1,21,4,6,0,2025-06-27T21:33:07.125631,0.0,0.0,CNB,0.0
JRN-20250627-12004-07886,2025-06-27,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:10,0.0,0.2,25.0,0.0,1,6,4,6,0,2025-06-27T06:10:00,343.0,40.0,GZB,25.6
JRN-20250627-12004-07886,2025-06-27,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,06:50,06:50,20.0,0.59,2.74,0.0,1,6,4,6,0,2025-06-27T06:50:00,303.0,73.0,ALJN,100.4
JRN-20250627-12004-07886,2025-06-27,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:03,08:03,27.0,0.18,3.11,0.0,1,8,4,6,0,2025-06-27T08:03:00,230.0,56.0,TDL,78.19999999999999
JRN-20250627-12004-07886,2025-06-27,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,08:59,08:59,31.0,0.53,25.82,0.0,1,8,4,6,0,2025-06-27T08:59:00,174.0,73.0,ETW,92.80000000000001
JRN-20250627-12004-07886,2025-06-27,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,10:12,10:12,44.0,0.27,1.6,0.0,1,10,4,6,0,2025-06-27T10:12:00,101.0,37.0,PHD,58.0
JRN-20250627-12004-07886,2025-06-27,12004,Shatabdi,2,PHD,6,355.0,85.3,10:05,10:05,10:49,10:49,42.0,0.49,11.63,0.0,0,10,4,6,0,2025-06-27T10:49:00,64.0,64.0,CNB,85.30000000000001
JRN-20250627-12004-07886,2025-06-27,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,11:53,--:--,57.0,0.36,1.78,0.0,1,11,4,6,0,2025-06-27T11:53:00,0.0,0.0,CNB,0.0
JRN-20250627-12566-07887,2025-06-27,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:00,0.0,0.2,25.0,0.0,1,13,4,6,0,2025-06-27T13:00:00,409.0,59.0,GZB,25.6
JRN-20250627-12566-07887,2025-06-27,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:59,13:59,33.0,1.03,10.08,0.0,1,13,4,6,0,2025-06-27T13:59:00,350.0,82.0,ALJN,100.4
JRN-20250627-12566-07887,2025-06-27,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:21,15:21,36.0,0.11,9.21,0.0,1,15,4,6,0,2025-06-27T15:21:00,268.0,83.0,TDL,78.19999999999999
JRN-20250627-12566-07887,2025-06-27,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,16:44,16:44,56.0,0.65,12.21,0.0,1,16,4,6,0,2025-06-27T16:44:00,185.0,185.0,CNB,236.10000000000002
JRN-20250627-12566-07887,2025-06-27,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,19:49,--:--,74.0,0.44,7.94,0.0,1,19,4,6,0,2025-06-27T19:49:00,0.0,0.0,CNB,0.0
JRN-20250627-12418-07888,2025-06-27,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:16,6.14,0.2,25.0,0.0,1,22,4,6,0,2025-06-27T22:16:08.689190,397.0,41.0,GZB,25.6
JRN-20250627-12418-07888,2025-06-27,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,22:57,22:57,21.14,0.61,10.25,0.0,1,22,4,6,0,2025-06-27T22:57:08.689190,356.0,106.0,ALJN,100.4
JRN-20250627-12418-07888,2025-06-27,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:43,00:43,47.14,0.61,7.06,0.0,1,0,4,6,0,2025-06-28T00:43:08.689190,250.0,250.0,CNB,314.3
JRN-20250627-12418-07888,2025-06-27,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,04:53,--:--,76.14,0.49,5.85,0.0,1,4,4,6,0,2025-06-28T04:53:08.689190,0.0,0.0,CNB,0.0
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:30,0.0,0.2,25.0,0.0,1,21,4,6,0,2025-06-27T21:30:00,528.0,32.0,GZB,25.6
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:02,22:02,6.0,0.24,10.59,0.0,1,22,4,6,0,2025-06-27T22:02:00,496.0,110.0,ALJN,100.4
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,23:52,23:52,36.0,0.56,7.77,0.0,1,23,4,6,0,2025-06-27T23:52:00,386.0,26.0,HRS,31.0
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,00:18,00:18,38.0,0.51,5.2,0.0,0,0,4,6,0,2025-06-28T00:18:00,360.0,104.0,TDL,47.19999999999999
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,02:02,02:02,102.0,0.74,1.31,0.0,1,2,4,6,0,2025-06-28T02:02:00,256.0,33.0,SKB,39.80000000000001
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,02:35,02:35,104.0,0.46,12.1,0.0,0,2,4,6,0,2025-06-28T02:35:00,223.0,83.0,ETW,53.0
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,03:58,03:58,143.0,0.51,2.74,0.0,1,3,4,6,0,2025-06-28T03:58:00,140.0,64.0,PHD,58.0
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,05:02,05:02,163.0,1.1,5.92,0.0,0,5,4,6,0,2025-06-28T05:02:00,76.0,32.0,RURA,41.0
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,05:34,05:34,165.0,0.37,14.62,0.0,0,5,4,6,0,2025-06-28T05:34:00,44.0,44.0,CNB,44.30000000000001
JRN-20250627-14218-07889,2025-06-27,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,06:18,--:--,178.0,0.37,20.18,0.0,1,6,4,6,0,2025-06-28T06:18:00,0.0,0.0,CNB,0.0
JRN-20250627-12876-07890,2025-06-27,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,08:05,35.76,0.2,25.0,0.0,1,8,4,6,0,2025-06-27T08:05:45.491580,474.0,58.0,GZB,25.6
JRN-20250627-12876-07890,2025-06-27,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,09:03,09:03,67.76,0.81,3.5,0.0,1,9,4,6,0,2025-06-27T09:03:45.491580,416.0,121.0,ALJN,100.4
JRN-20250627-12876-07890,2025-06-27,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,11:04,11:04,108.76,0.95,9.38,0.0,1,11,4,6,0,2025-06-27T11:04:45.491580,295.0,73.0,TDL,78.19999999999999
JRN-20250627-12876-07890,2025-06-27,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,12:17,12:17,118.76,0.34,5.17,0.0,1,12,4,6,0,2025-06-27T12:17:45.491580,222.0,115.0,ETW,92.80000000000001
JRN-20250627-12876-07890,2025-06-27,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,14:12,14:12,160.76,0.67,2.76,0.0,1,14,4,6,0,2025-06-27T14:12:45.491580,107.0,107.0,CNB,143.3
JRN-20250627-12876-07890,2025-06-27,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,15:59,--:--,166.76,0.18,14.76,0.0,1,15,4,6,0,2025-06-27T15:59:45.491580,0.0,0.0,CNB,0.0
JRN-20250627-12398-07891,2025-06-27,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,13:07,17.72,0.2,25.0,0.0,1,13,4,6,0,2025-06-27T13:07:43.345479,440.0,138.0,ALJN,126.0
JRN-20250627-12398-07891,2025-06-27,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:25,15:25,58.72,0.54,1.8,0.0,1,15,4,6,0,2025-06-27T15:25:43.345479,302.0,302.0,CNB,314.3
JRN-20250627-12398-07891,2025-06-27,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,20:27,--:--,138.72,0.95,5.32,0.0,1,20,4,6,0,2025-06-27T20:27:43.345479,0.0,0.0,CNB,0.0
JRN-20250627-12461-07892,2025-06-27,12461,Superfast,3,NDLS,1,0.0,440.3,--:--,21:15,--:--,21:19,4.74,0.2,25.0,0.0,1,21,4,6,0,2025-06-27T21:19:44.676740,443.0,61.0,GZB,25.6
JRN-20250627-12461-07892,2025-06-27,12461,Superfast,3,GZB,2,25.6,414.7,21:41,21:41,22:20,22:20,39.74,0.87,3.14,0.0,1,22,4,6,0,2025-06-27T22:20:44.676740,382.0,94.0,ALJN,100.4
JRN-20250627-12461-07892,2025-06-27,12461,Superfast,3,ALJN,3,126.0,314.3,23:00,23:00,23:54,23:54,54.74,0.49,6.3,0.0,1,23,4,6,0,2025-06-27T23:54:44.676740,288.0,78.0,TDL,78.19999999999999
JRN-20250627-12461-07892,2025-06-27,12461,Superfast,3,TDL,4,204.2,236.1,00:03,00:03,01:12,01:12,69.74,0.49,18.95,0.0,1,1,4,6,0,2025-06-28T01:12:44.676740,210.0,210.0,CNB,236.10000000000002
JRN-20250627-12461-07892,2025-06-27,12461,Superfast,3,CNB,5,440.3,0.0,02:50,--:--,04:42,--:--,112.74,0.66,3.53,0.0,1,4,4,6,0,2025-06-28T04:42:44.676740,0.0,0.0,CNB,0.0
JRN-20250627-54308-07893,2025-06-27,54308,Passenger,5,NDLS,1,0.0,126.0,--:--,05:45,--:--,05:47,2.24,0.2,25.0,0.0,1,5,4,6,0,2025-06-27T05:47:14.623719,135.0,29.0,GZB,25.6
JRN-20250627-54308-07893,2025-06-27,54308,Passenger,5,GZB,2,25.6,100.4,06:11,06:11,06:16,06:16,5.24,0.1,20.01,0.0,1,6,4,6,0,2025-06-27T06:16:14.623719,106.0,106.0,ALJN,100.4
JRN-20250627-54308-07893,2025-06-27,54308,Passenger,5,ALJN,3,126.0,0.0,07:22,--:--,08:02,--:--,40.24,0.61,30.0,0.0,1,8,4,6,0,2025-06-27T08:02:14.623719,0.0,0.0,ALJN,0.0
JRN-20250627-64582-07894,2025-06-27,64582,MEMU,5,TDL,1,0.0,236.1,--:--,06:15,--:--,06:23,8.97,0.2,25.0,0.0,1,6,4,6,0,2025-06-27T06:23:58.372384,315.0,36.0,SKB,39.8
JRN-20250627-64582-07894,2025-06-27,64582,MEMU,5,SKB,2,39.8,196.3,06:45,06:45,06:59,06:59,14.97,0.72,12.46,0.0,0,6,4,6,0,2025-06-27T06:59:58.372384,279.0,91.0,ETW,53.0
JRN-20250627-64582-07894,2025-06-27,64582,MEMU,5,ETW,3,92.8,143.3,07:30,07:30,08:30,08:30,60.97,0.83,11.16,0.0,1,8,4,6,0,2025-06-27T08:30:58.372384,188.0,43.0,PHD,58.000000000000014
JRN-20250627-64582-07894,2025-06-27,64582,MEMU,5,PHD,4,150.8,85.3,08:13,08:13,09:13,09:13,60.97,0.11,12.33,0.0,0,9,4,6,0,2025-06-27T09:13:58.372384,145.0,46.0,RURA,41.0
JRN-20250627-64582-07894,2025-06-27,64582,MEMU,5,RURA,5,191.8,44.3,08:44,08:44,09:59,09:59,75.97,1.06,7.39,0.0,0,9,4,6,0,2025-06-27T09:59:58.372384,99.0,99.0,CNB,44.29999999999998
JRN-20250627-64582-07894,2025-06-27,64582,MEMU,5,CNB,6,236.1,0.0,09:15,--:--,11:38,--:--,143.97,1.17,12.8,0.0,1,11,4,6,0,2025-06-27T11:38:58.372384,0.0,0.0,CNB,0.0
JRN-20250627-64102-07895,2025-06-27,64102,Suburban,5,NDLS,1,0.0,25.6,--:--,08:00,--:--,08:00,0.16,0.2,25.0,0.0,1,8,4,6,0,2025-06-27T08:00:09.644528,74.0,74.0,GZB,25.6
JRN-20250627-64102-07895,2025-06-27,64102,Suburban,5,GZB,2,25.6,0.0,08:18,--:--,09:14,--:--,56.16,1.09,22.24,0.0,1,9,4,6,0,2025-06-27T09:14:09.644528,0.0,0.0,GZB,0.0
JRN-20250627-22436-07896,2025-06-27,22436,Vande Bharat,1,NDLS,1,0.0,440.3,--:--,06:00,--:--,06:02,2.07,0.2,25.0,0.0,1,6,4,6,0,2025-06-27T06:02:04.256812,288.0,288.0,CNB,440.3
JRN-20250627-22436-07896,2025-06-27,22436,Vande Bharat,1,CNB,2,440.3,0.0,10:24,--:--,10:50,--:--,26.07,0.77,13.71,0.0,1,10,4,6,0,2025-06-27T10:50:04.256812,0.0,0.0,CNB,0.0
JRN-20250627-12302-07897,2025-06-27,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,17:06,16.02,0.2,25.0,0.0,1,17,4,6,0,2025-06-27T17:06:00.932001,274.0,274.0,CNB,440.3
JRN-20250627-12302-07897,2025-06-27,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:40,--:--,26.02,0.55,8.95,0.0,1,21,4,6,0,2025-06-27T21:40:00.932001,0.0,0.0,CNB,0.0
JRN-20250627-12004-07898,2025-06-27,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:41,31.78,0.2,25.0,0.0,1,6,4,6,0,2025-06-27T06:41:46.908128,359.0,20.0,GZB,25.6
JRN-20250627-12004-07898,2025-06-27,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,07:01,07:01,31.78,0.15,5.3,0.0,1,7,4,6,0,2025-06-27T07:01:46.908128,339.0,93.0,ALJN,100.4
JRN-20250627-12004-07898,2025-06-27,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:34,08:34,59.78,0.86,3.47,0.0,1,8,4,6,0,2025-06-27T08:34:46.908128,246.0,78.0,TDL,78.19999999999999
JRN-20250627-12004-07898,2025-06-27,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,09:52,09:52,85.78,0.72,2.58,0.0,1,9,4,6,0,2025-06-27T09:52:46.908128,168.0,68.0,ETW,92.80000000000001
JRN-20250627-12004-07898,2025-06-27,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,11:00,11:00,91.78,0.39,3.51,0.0,1,11,4,6,0,2025-06-27T11:00:46.908128,100.0,47.0,PHD,58.0
JRN-20250627-12004-07898,2025-06-27,12004,Shatabdi,2,PHD,6,355.0,85.3,10:05,10:05,11:47,11:47,102.78,1.03,11.73,0.0,0,11,4,6,0,2025-06-27T11:47:46.908128,53.0,53.0,CNB,85.30000000000001
JRN-20250627-12004-07898,2025-06-27,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,12:40,--:--,104.78,0.46,30.0,0.0,1,12,4,6,0,2025-06-27T12:40:46.908128,0.0,0.0,CNB,0.0
JRN-20250627-12566-07899,2025-06-27,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:26,26.44,0.2,25.0,0.0,1,13,4,6,0,2025-06-27T13:26:26.571471,422.0,48.0,GZB,25.6
JRN-20250627-12566-07899,2025-06-27,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,14:14,14:14,48.44,0.32,2.71,0.0,1,14,4,6,0,2025-06-27T14:14:26.571471,374.0,89.0,ALJN,100.4
JRN-20250627-12566-07899,2025-06-27,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:43,15:43,58.44,0.28,8.05,0.0,1,15,4,6,0,2025-06-27T15:43:26.571471,285.0,95.0,TDL,78.19999999999999
JRN-20250627-12566-07899,2025-06-27,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:18,17:18,90.44,0.87,20.08,0.0,1,17,4,6,0,2025-06-27T17:18:26.571471,190.0,190.0,CNB,236.10000000000002
JRN-20250627-12566-07899,2025-06-27,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:28,--:--,113.44,0.45,9.27,0.0,1,20,4,6,0,2025-06-27T20:28:26.571471,0.0,0.0,CNB,0.0
JRN-20250627-12418-07900,2025-06-27,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:11,1.65,0.2,25.0,0.0,1,22,4,6,0,2025-06-27T22:11:39.041202,484.0,49.0,GZB,25.6
JRN-20250627-12418-07900,2025-06-27,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,23:00,23:00,22.65,0.74,5.33,0.0,1,23,4,6,0,2025-06-27T23:00:39.041202,435.0,144.0,ALJN,100.4
JRN-20250627-12418-07900,2025-06-27,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,01:24,01:24,89.65,1.27,5.25,0.0,1,1,4,6,0,2025-06-28T01:24:39.041202,291.0,291.0,CNB,314.3
